Country,Year,"Manufacturing, value added (% of GDP)","Inflation, consumer prices (annual %)"
Euro area,FALSE,NA,3.65673663873609
Euro area,FALSE,NA,3.66647708569614
Euro area,FALSE,NA,3.43236917511692
Euro area,FALSE,NA,2.98754606695162
Euro area,FALSE,NA,3.24282617991525
Euro area,FALSE,NA,2.64806961420546
Euro area,FALSE,NA,4.14065368808289
Euro area,FALSE,NA,5.01631927705811
Euro area,FALSE,NA,5.90625351724102
Euro area,FALSE,NA,7.91554304509174
Euro area,FALSE,NA,14.6648478944192
Euro area,FALSE,NA,12.2270629206872
Euro area,FALSE,NA,9.71142110935913
Euro area,FALSE,NA,9.76746473607034
Euro area,FALSE,NA,7.57371223949732
Euro area,FALSE,NA,8.46533490414879
Euro area,FALSE,NA,13.54006971278
Euro area,FALSE,NA,11.5097558377123
Euro area,FALSE,NA,9.58492764677443
Euro area,FALSE,NA,8.66927159808515
Euro area,FALSE,NA,7.06765638328174
Euro area,FALSE,NA,5.19562195429434
Euro area,FALSE,NA,2.53852591781416
Euro area,FALSE,NA,3.15940764053431
Euro area,FALSE,NA,2.70081527508111
Euro area,FALSE,NA,3.76548048283393
Euro area,FALSE,NA,3.44831217961809
Euro area,FALSE,19.9345517205339,4.04703681637387
Euro area,FALSE,19.1716779673068,5.16378465389059
Euro area,FALSE,18.24131563707,4.56907088464655
Euro area,FALSE,18.0265176175627,4.12992181638256
Euro area,FALSE,17.7435731364929,4.22281614099486
Euro area,FALSE,17.3732626220818,2.97892486481268
Euro area,FALSE,17.4492385005129,2.1092456273948
Euro area,FALSE,17.4863619743985,2.22770732654317
Euro area,FALSE,17.1397028359797,1.66345995007714
Euro area,FALSE,17.2771511342082,2.85303039287156
Euro area,FALSE,17.0120666025722,2.78516542713555
Euro area,FALSE,16.5538542182381,2.46532319171164
Euro area,FALSE,16.1373648104272,2.09847219146922
Euro area,FALSE,15.9479702259451,2.22567916428892
Euro area,FALSE,15.7027949189959,2.48769665164086
Euro area,FALSE,15.6565360605191,2.66631494577072
Euro area,FALSE,15.7039359685799,2.45396528138739
Euro area,FALSE,15.1105381581644,4.07566076368221
Euro area,FALSE,13.6803189942513,0.368041997888919
Euro area,FALSE,14.2836035285974,1.52551602118248
Euro area,FALSE,14.4895725708997,3.28944939564212
Euro area,FALSE,14.3025625144421,2.48567352860068
Euro area,FALSE,14.2082611472463,1.21999342274305
Euro area,FALSE,14.3275208615599,0.241047429826773
Euro area,FALSE,14.7516987327329,0.0375143805125363
Euro area,FALSE,14.8668821057642,0.183334861123848
Euro area,FALSE,14.8095972401882,1.3814587140721
Euro area,FALSE,14.718527270836,1.70349794744475
Euro area,FALSE,NA,1.4456670146976
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
Europe & Central Asia,FALSE,NA,NA
